action_donor_steering,action_l2_from_baseline,contrast,direction,gate,initial_state_index,max_abs_from_baseline,physical_endpoint_donor_steering,prefix_chunks,primary_pixel_donor_preference,proprio_endpoint_donor_steering,task_id,unit_id
0.14757937247895395,0.03481215983629227,block27_future_gate1,reverse,1.0,10,0.010457336902618408,0.39122340300405284,0,0.4719238281249998,0.39122340300405284,0,task00_state10_prefix00
0.14295774293882946,0.07037337869405746,block27_current_gate1,reverse,1.0,10,0.01445421576499939,0.7150502884642146,0,0.05058797200520848,0.7150502884642146,0,task00_state10_prefix00
0.010062430350307072,0.0492766909301281,block27_random_gate1,reverse,1.0,10,0.009944714605808258,0.267422016622369,0,0.08076985677083304,0.267422016622369,0,task00_state10_prefix00
0.018411160160064652,0.008058583363890648,block0_future_gate1,reverse,1.0,10,0.002231299877166748,0.04843648035194408,0,0.01460774739583326,0.04843648035194408,0,task00_state10_prefix00
0.0,0.0,block27_all_key_control,reverse,1.0,10,0.0,0.0,0,0.0,0.0,0,task00_state10_prefix00
0.0,0.0,block0_all_key_control,reverse,1.0,10,0.0,0.0,0,0.0,0.0,0,task00_state10_prefix00
0.25101838302744073,-0.020999204367399216,block27_future_gate1_minus_block27_current_gate1,forward,1.0,10,0.011664759367704391,-0.5165027119301704,0,-0.4896036783854165,-0.5165027119301704,0,task00_state10_prefix00
0.2565365900768127,-0.002697806805372238,block27_future_gate1_minus_block27_random_gate1,forward,1.0,10,0.014063656330108643,-0.16802462196403473,0,0.021759033203125,-0.16802462196403473,0,task00_state10_prefix00
0.3180944487626665,0.047352228313684464,block27_future_gate1_minus_block27_all_key_control,forward,1.0,10,0.024782955646514893,0.10054891764881196,0,0.3734639485677085,0.10054891764881196,0,task00_state10_prefix00
0.2902001527634563,0.03685607947409153,block27_future_gate1_minus_block0_future_gate1,forward,1.0,10,0.02112501859664917,0.044810257084581216,0,0.35047403971354174,0.044810257084581216,0,task00_state10_prefix00
0.004621629540124489,-0.0355612188577652,block27_future_gate1_minus_block27_current_gate1,reverse,1.0,10,-0.0039968788623809814,-0.32382688546016175,0,0.4213358561197913,-0.32382688546016175,0,task00_state10_prefix00
0.13751694212864687,-0.01446453109383583,block27_future_gate1_minus_block27_random_gate1,reverse,1.0,10,0.0005126222968101501,0.12380138638168386,0,0.39115397135416674,0.12380138638168386,0,task00_state10_prefix00
0.14757937247895395,0.03481215983629227,block27_future_gate1_minus_block27_all_key_control,reverse,1.0,10,0.010457336902618408,0.39122340300405284,0,0.4719238281249998,0.39122340300405284,0,task00_state10_prefix00
0.1291682123188893,0.02675357647240162,block27_future_gate1_minus_block0_future_gate1,reverse,1.0,10,0.00822603702545166,0.34278692265210875,0,0.4573160807291665,0.34278692265210875,0,task00_state10_prefix00
0.031089423379068205,0.011188752017915249,block27_future_gate0.25,forward,0.25,27,0.0039061009883880615,0.05081703233017688,3,0.08131917317708326,0.05081703233017688,0,task00_state27_prefix03
0.050679629581754836,0.017664600163698196,block27_future_gate0.5,forward,0.5,27,0.00679171085357666,0.021981021784987845,3,0.09034220377604174,0.021981021784987845,0,task00_state27_prefix03
0.08448287171058116,0.02610492706298828,block27_future_gate0.75,forward,0.75,27,0.01009601354598999,0.016589837857780485,3,0.11906941731770826,0.016589837857780485,0,task00_state27_prefix03
0.0733596945853185,0.0348125658929348,block27_future_gate1,forward,1.0,27,0.012858808040618896,0.05418933015677786,3,0.12572224934895826,0.05418933015677786,0,task00_state27_prefix03
