action_donor_steering,contrast,direction,future_noise_seed,initial_state_index,physical_endpoint_donor_steering,prefix_chunks,primary_pixel_donor_preference,proprio_endpoint_donor_steering,task_id,unit_id
0.18617420966312975,semantic_primary_donor_minus_recipient,reverse,409,10,0.18283911325648688,0,0.5836791992187496,0.18283911325648686,2,task02_state10_prefix00
0.08073902231066095,semantic_proprio_donor_minus_recipient,reverse,409,10,0.0927653206638045,0,-0.240234375,0.09276532066380447,2,task02_state10_prefix00
0.8964671331225851,semantic_all_donor_minus_gaussian,reverse,409,10,0.8238059504815609,0,4.605814615885416,0.8238059504815609,2,task02_state10_prefix00
-0.03361015499200892,semantic_all_donor_minus_natural_control,reverse,409,10,-0.023649030635103707,0,-0.24186197916666696,-0.023649030635103707,2,task02_state10_prefix00
0.6975188100480054,semantic_all_donor_minus_shuffled,reverse,409,10,0.509057833706289,0,4.306294759114584,0.509057833706289,2,task02_state10_prefix00
0.9293591663681302,semantic_all_donor_minus_recipient,reverse,419,10,0.865831415810269,0,4.494659423828125,0.8658314158102688,2,task02_state10_prefix00
0.8670827922476201,semantic_wrist_donor_minus_recipient,reverse,419,10,0.8059870462996809,0,4.24957275390625,0.8059870462996811,2,task02_state10_prefix00
0.17731298155511133,semantic_primary_donor_minus_recipient,reverse,419,10,0.17781779462407027,0,0.9202372233072917,0.1778177946240702,2,task02_state10_prefix00
0.01735525864092244,semantic_proprio_donor_minus_recipient,reverse,419,10,0.02149648008988632,0,-0.05460611979166696,0.02149648008988629,2,task02_state10_prefix00
0.9325529423047038,semantic_all_donor_minus_gaussian,reverse,419,10,0.8735177049814461,0,4.475413004557292,0.8735177049814459,2,task02_state10_prefix00
-0.025377918548558087,semantic_all_donor_minus_natural_control,reverse,419,10,-0.009981980937088575,0,-0.17106119791666652,-0.009981980937088464,2,task02_state10_prefix00
0.13952763835142568,semantic_all_donor_minus_shuffled,reverse,419,10,0.1839604343806649,0,0.49714152018229174,0.18396043438066467,2,task02_state10_prefix00
-0.0005022240812488921,semantic_all_donor_minus_recipient,forward,401,27,-0.1056509914687527,3,0.053171793619791685,0.18314146487273616,2,task02_state27_prefix03
-0.0011636887773776583,semantic_wrist_donor_minus_recipient,forward,401,27,-0.04263652086562064,3,0.065032958984375,0.2910162741799082,2,task02_state27_prefix03
0.10649725566997092,semantic_primary_donor_minus_recipient,forward,401,27,-0.023735629010876447,3,0.018493652343749972,0.02597968046210075,2,task02_state27_prefix03
-0.0023148875533882673,semantic_proprio_donor_minus_recipient,forward,401,27,0.0512278451983412,3,-0.09284464518229169,0.012871163660422597,2,task02_state27_prefix03
-0.00254089156271442,semantic_all_donor_minus_gaussian,forward,401,27,-0.08520313144686495,3,0.004272460937499972,0.023266159908464035,2,task02_state27_prefix03
-0.005302183153517825,semantic_all_donor_minus_natural_control,forward,401,27,-0.025610754893781562,3,0.010518391927083315,0.04989497557584363,2,task02_state27_prefix03
-0.018878846148732475,semantic_all_donor_minus_shuffled,forward,401,27,-0.4576767416087574,3,0.06919352213541669,-0.10032328782935968,2,task02_state27_prefix03
-0.008530274274697325,semantic_all_donor_minus_recipient,forward,409,27,0.030902112596095238,3,0.15002441406249997,0.0560244982770961,2,task02_state27_prefix03
0.057280923349642854,semantic_wrist_donor_minus_recipient,forward,409,27,0.002642317132132005,3,-0.010182698567708315,0.0029564004125076093,2,task02_state27_prefix03
0.02667214791093342,semantic_primary_donor_minus_recipient,forward,409,27,-0.029707240450018532,3,0.004496256510416685,-0.014320541037037726,2,task02_state27_prefix03
-0.00381155702068825,semantic_proprio_donor_minus_recipient,forward,409,27,0.003391972653258705,3,0.013336181640624972,-0.03661424438912636,2,task02_state27_prefix03
0.0035259227176376307,semantic_all_donor_minus_gaussian,forward,409,27,-0.019296967233771473,3,-0.009267171223958343,-0.021208469591433465,2,task02_state27_prefix03
-0.00175994885623032,semantic_all_donor_minus_natural_control,forward,409,27,-0.13238313167887833,3,0.020029703776041657,0.22478228824648147,2,task02_state27_prefix03
-0.033188262651907774,semantic_all_donor_minus_shuffled,forward,409,27,-0.1901941682987992,3,0.14405314127604166,-0.15202140161710254,2,task02_state27_prefix03
0.013767836366792685,semantic_all_donor_minus_recipient,forward,419,27,-0.057461127456748314,3,-0.005635579427083315,0.05122498165695774,2,task02_state27_prefix03
-0.28898565802904563,semantic_wrist_donor_minus_recipient,forward,419,27,-0.04870742408568979,3,0.029561360677083315,0.17552562558238868,2,task02_state27_prefix03
-0.13244754125021205,semantic_primary_donor_minus_recipient,forward,419,27,-0.04782964778556213,3,0.052286783854166685,0.19692015076292935,2,task02_state27_prefix03
-0.0010776143103169433,semantic_proprio_donor_minus_recipient,forward,419,27,-0.11140152130311452,3,0.014628092447916685,0.009375956501296523,2,task02_state27_prefix03
0.0073252536094029486,semantic_all_donor_minus_gaussian,forward,419,27,-0.014352187463365522,3,0.02705891927083337,-0.031206101217219562,2,task02_state27_prefix03
-0.014429957436182805,semantic_all_donor_minus_natural_control,forward,419,27,-0.039157738752691205,3,-0.024464925130208315,0.04293855036762673,2,task02_state27_prefix03
-0.03491957246855626,semantic_all_donor_minus_shuffled,forward,419,27,-0.3664216638203585,3,0.0020243326822916574,-0.0879996422459347,2,task02_state27_prefix03
0.0011264137130783947,semantic_all_donor_minus_recipient,reverse,401,27,-0.034413916718578574,3,0.03587849934895837,-0.024298818390325563,2,task02_state27_prefix03
-0.00479014689729222,semantic_wrist_donor_minus_recipient,reverse,401,27,-0.03994385613208162,3,0.033599853515625,-0.007983540047571042,2,task02_state27_prefix03
-0.0046704542865787894,semantic_primary_donor_minus_recipient,reverse,401,27,0.08684019924082911,3,0.08609008789062506,0.16661293752460637,2,task02_state27_prefix03
0.0031333595627314886,semantic_proprio_donor_minus_recipient,reverse,401,27,-0.009979997111993615,3,0.12455240885416666,0.11691031490814772,2,task02_state27_prefix03
0.002882692856786939,semantic_all_donor_minus_gaussian,reverse,401,27,0.019089941743910488,3,-0.09357706705729166,-0.10684193363253759,2,task02_state27_prefix03
-0.004580025223511849,semantic_all_donor_minus_natural_control,reverse,401,27,-0.03127249924875364,3,0.026204427083333315,-0.036533181420498065,2,task02_state27_prefix03
0.02215295936498888,semantic_all_donor_minus_shuffled,reverse,401,27,0.3225804554212346,3,-0.026387532552083315,0.24195290226221972,2,task02_state27_prefix03
-0.005561120821785022,semantic_all_donor_minus_recipient,reverse,409,27,-0.03406706655878897,3,-0.006988525390624972,0.10847203176613189,2,task02_state27_prefix03
-0.015466555242793558,semantic_wrist_donor_minus_recipient,reverse,409,27,-0.1187937516697064,3,0.03303019205729166,0.00834428571648961,2,task02_state27_prefix03
0.010273944794610093,semantic_primary_donor_minus_recipient,reverse,409,27,-0.03817366692217555,3,0.017934163411458315,0.15055377075296802,2,task02_state27_prefix03
-0.0020830938236360355,semantic_proprio_donor_minus_recipient,reverse,409,27,0.021478259606214772,3,-0.08131917317708337,0.03426927700312018,2,task02_state27_prefix03
-0.0031430522680033577,semantic_all_donor_minus_gaussian,reverse,409,27,-0.12846154553887995,3,0.012237548828125028,-0.005220061738103526,2,task02_state27_prefix03
-0.0032644136150239596,semantic_all_donor_minus_natural_control,reverse,409,27,-0.012738659239249862,3,0.0016174316406250278,0.01141973684510532,2,task02_state27_prefix03
7.718506386780039e-06,semantic_all_donor_minus_shuffled,reverse,409,27,0.22042576660731267,3,-0.018361409505208315,0.2666384395205977,2,task02_state27_prefix03
0.006321717997053779,semantic_all_donor_minus_recipient,reverse,419,27,0.049974670742193056,3,0.17262776692708334,0.15323846852001255,2,task02_state27_prefix03
0.0038901755011768076,semantic_wrist_donor_minus_recipient,reverse,419,27,-0.02061684232612991,3,-0.059661865234375,-0.03973357619438901,2,task02_state27_prefix03
-0.0034359068724628527,semantic_primary_donor_minus_recipient,reverse,419,27,0.01185427357255095,3,-0.04659016927083334,0.005400648982767105,2,task02_state27_prefix03
-0.003396714281250209,semantic_proprio_donor_minus_recipient,reverse,419,27,-0.0633468861345732,3,0.03153483072916666,0.029725446469761982,2,task02_state27_prefix03
-7.836780270232754e-05,semantic_all_donor_minus_gaussian,reverse,419,27,-0.03966200428834654,3,0.21157836914062497,0.09832007709614089,2,task02_state27_prefix03
-2.361464309998118e-05,semantic_all_donor_minus_natural_control,reverse,419,27,0.1499020713846146,3,0.07295735677083331,0.0805126654615283,2,task02_state27_prefix03
0.021249117451218852,semantic_all_donor_minus_shuffled,reverse,419,27,0.3439604605117459,3,0.11224365234374997,0.37872137904319403,2,task02_state27_prefix03
0.2879777552976009,semantic_all_donor_minus_recipient,forward,401,43,0.4056132170897627,6,0.037190755208333315,0.2112195627993776,2,task02_state43_prefix06
0.27348155693932374,semantic_wrist_donor_minus_recipient,forward,401,43,0.45064290257232076,6,-0.048583984374999944,0.14936366470192355,2,task02_state43_prefix06
0.019828785268136008,semantic_primary_donor_minus_recipient,forward,401,43,-0.04346237509514767,6,0.025655110677083315,0.0424805132053107,2,task02_state43_prefix06
0.006332408470763776,semantic_proprio_donor_minus_recipient,forward,401,43,-0.028227221778092372,6,0.004770914713541741,-0.06783518486889743,2,task02_state43_prefix06
0.30722770844222813,semantic_all_donor_minus_gaussian,forward,401,43,0.4117699389325502,6,0.035705566406250056,0.17339125893791668,2,task02_state43_prefix06
0.1701205552163346,semantic_all_donor_minus_natural_control,forward,401,43,0.07430279793104605,6,0.039886474609375,0.1949095595853409,2,task02_state43_prefix06
0.17171528221841714,semantic_all_donor_minus_shuffled,forward,401,43,-0.012784553638382407,6,-0.07417805989583326,0.2363082648365652,2,task02_state43_prefix06
0.31559162378421457,semantic_all_donor_minus_recipient,forward,409,43,-0.3364034488628758,6,-0.011138916015624944,-0.006471255894011568,2,task02_state43_prefix06
0.30500726908279496,semantic_wrist_donor_minus_recipient,forward,409,43,0.34966116266144764,6,-0.0077819824218749445,0.38844661763083266,2,task02_state43_prefix06
0.022650040772621012,semantic_primary_donor_minus_recipient,forward,409,43,-0.008136286960985614,6,-0.04703776041666663,0.07151405787984484,2,task02_state43_prefix06
-0.01940958620631844,semantic_proprio_donor_minus_recipient,forward,409,43,-0.024986688309788677,6,0.01001993815104163,0.04024020380291073,2,task02_state43_prefix06
0.2916393643051477,semantic_all_donor_minus_gaussian,forward,409,43,0.06080125202543796,6,-0.002848307291666574,0.26437382287554423,2,task02_state43_prefix06
0.15043325391318807,semantic_all_donor_minus_natural_control,forward,409,43,0.07771615909893254,6,0.0007731119791666852,-0.06550171533404228,2,task02_state43_prefix06
0.14844969183473278,semantic_all_donor_minus_shuffled,forward,409,43,0.029094179673241793,6,-0.057840983072916685,0.06665802314441804,2,task02_state43_prefix06
0.32853982095430556,semantic_all_donor_minus_recipient,forward,419,43,0.3902571811593146,6,0.21269734700520831,0.4461727573537537,2,task02_state43_prefix06
0.32260542268544556,semantic_wrist_donor_minus_recipient,forward,419,43,0.1505922929868834,6,0.33837890625000006,0.1533189028843744,2,task02_state43_prefix06
0.007602207643475694,semantic_primary_donor_minus_recipient,forward,419,43,-0.027904073466830583,6,0.01387532552083337,0.09351007691908611,2,task02_state43_prefix06
0.010681995484537302,semantic_proprio_donor_minus_recipient,forward,419,43,-0.008023263475428512,6,-0.04529825846354174,0.020699331236309598,2,task02_state43_prefix06
0.3418130061356249,semantic_all_donor_minus_gaussian,forward,419,43,0.13401437108930095,6,0.22431437174479169,0.3938563462404064,2,task02_state43_prefix06
0.1844718007340921,semantic_all_donor_minus_natural_control,forward,419,43,0.0728634477126199,6,0.2327880859375,0.2623207565109299,2,task02_state43_prefix06
0.20069870360986,semantic_all_donor_minus_shuffled,forward,419,43,-0.008070134804595059,6,0.037221272786458315,0.21683271700574586,2,task02_state43_prefix06
0.30761162507700013,semantic_all_donor_minus_recipient,reverse,401,43,-0.3064137312451954,6,-0.02906290690104174,0.14880094994384074,2,task02_state43_prefix06
0.25225463767067735,semantic_wrist_donor_minus_recipient,reverse,401,43,-0.24305440824297375,6,0.08421834309895831,0.21237944253924224,2,task02_state43_prefix06
0.025913361728473472,semantic_primary_donor_minus_recipient,reverse,401,43,0.22391580155265947,6,0.09783935546874994,0.01587006813332581,2,task02_state43_prefix06
-0.014711314428017125,semantic_proprio_donor_minus_recipient,reverse,401,43,-0.006061197750956718,6,0.040456136067708315,0.03908097333883308,2,task02_state43_prefix06
0.326658877380671,semantic_all_donor_minus_gaussian,reverse,401,43,-0.3168855721626089,6,-0.023915608723958426,0.49185021597829237,2,task02_state43_prefix06
0.13611440507114114,semantic_all_donor_minus_natural_control,reverse,401,43,0.035102062550066926,6,-0.0053710937500000555,0.13231219934559513,2,task02_state43_prefix06
0.10569183656388947,semantic_all_donor_minus_shuffled,reverse,401,43,-0.3417733224048178,6,-0.02876790364583337,0.0757842321915968,2,task02_state43_prefix06
0.32251381762831943,semantic_all_donor_minus_recipient,reverse,409,43,0.5829708387790572,6,0.016153971354166685,0.09462028409232803,2,task02_state43_prefix06
0.28321106095678483,semantic_wrist_donor_minus_recipient,reverse,409,43,0.5042732803652631,6,0.036366780598958204,0.3083810619119345,2,task02_state43_prefix06
0.022457577703147436,semantic_primary_donor_minus_recipient,reverse,409,43,-0.002977818903049878,6,-0.036346435546875,-0.06288303797409064,2,task02_state43_prefix06
0.004481152464054755,semantic_proprio_donor_minus_recipient,reverse,409,43,-0.2442078924828478,6,0.0975341796875,0.27135463057332143,2,task02_state43_prefix06
0.31601571807149675,semantic_all_donor_minus_gaussian,reverse,409,43,0.503591310295047,6,0.023406982421874944,0.14993293894871684,2,task02_state43_prefix06
0.1207181189016917,semantic_all_donor_minus_natural_control,reverse,409,43,0.059511648881523604,6,-0.001342773437500111,-0.1256213007988538,2,task02_state43_prefix06
0.07735426648346233,semantic_all_donor_minus_shuffled,reverse,409,43,0.5738023774304596,6,-0.0036926269531250555,-0.2127180054180693,2,task02_state43_prefix06
0.29227265242227685,semantic_all_donor_minus_recipient,reverse,419,43,-0.27696788890130963,6,-0.053049723307291685,0.09682324749215454,2,task02_state43_prefix06
0.33524140820519405,semantic_wrist_donor_minus_recipient,reverse,419,43,-0.2851250122071902,6,0.15826416015625006,0.157813042942476,2,task02_state43_prefix06
0.038273954420692965,semantic_primary_donor_minus_recipient,reverse,419,43,0.028051112611546636,6,-0.06636555989583331,-0.1772207885155445,2,task02_state43_prefix06
0.003941041086904552,semantic_proprio_donor_minus_recipient,reverse,419,43,-0.22127169881828765,6,-0.00014241536458337034,0.019872312757674107,2,task02_state43_prefix06
0.3216997725462576,semantic_all_donor_minus_gaussian,reverse,419,43,-0.26329320639893095,6,-0.02588907877604163,0.12037251130519055,2,task02_state43_prefix06
0.1115046660411233,semantic_all_donor_minus_natural_control,reverse,419,43,-0.32738332276260995,6,-0.04195149739583337,-0.07774743370733672,2,task02_state43_prefix06
0.0762888269469012,semantic_all_donor_minus_shuffled,reverse,419,43,-0.18631544329536054,6,-0.07877604166666657,-0.21857283299306185,2,task02_state43_prefix06
0.1780026207981379,semantic_all_donor_minus_recipient,forward,401,10,0.2052273456864946,0,-0.01036580403645837,0.20522734568649437,3,task03_state10_prefix00
0.119974995561273,semantic_wrist_donor_minus_recipient,forward,401,10,0.20887084271662792,0,-0.014902750651041685,0.2088708427166277,3,task03_state10_prefix00
-0.01594692510225,semantic_primary_donor_minus_recipient,forward,401,10,-0.006311779813363704,0,0.0034077962239584814,-0.0063117798133637,3,task03_state10_prefix00
-0.041524621642283537,semantic_proprio_donor_minus_recipient,forward,401,10,-0.03214042969864933,0,-0.015696207682291685,-0.03214042969864933,3,task03_state10_prefix00
0.15343800244149675,semantic_all_donor_minus_gaussian,forward,401,10,0.1923684822692715,0,-0.012268066406250056,0.19236848226927128,3,task03_state10_prefix00
-0.08436709602338299,semantic_all_donor_minus_natural_control,forward,401,10,-0.08814322740061442,0,0.0032043457031250555,-0.08814322740061398,3,task03_state10_prefix00
0.45082501433734845,semantic_all_donor_minus_shuffled,forward,401,10,0.4647907982794317,0,0.10330200195312494,0.4647907982794317,3,task03_state10_prefix00
0.1824205343074381,semantic_all_donor_minus_recipient,forward,409,10,0.19164879564624748,0,-0.0046691894531250555,0.19164879564624748,3,task03_state10_prefix00
0.13080115987202684,semantic_wrist_donor_minus_recipient,forward,409,10,0.17630807156655703,0,-0.012268066406249944,0.17630807156655703,3,task03_state10_prefix00
0.037279805447087824,semantic_primary_donor_minus_recipient,forward,409,10,0.0483511082764692,0,0.0185546875,0.0483511082764692,3,task03_state10_prefix00
0.03827752759120556,semantic_proprio_donor_minus_recipient,forward,409,10,0.041552796771858046,0,-0.015767415364583315,0.041552796771858046,3,task03_state10_prefix00
0.22682426542190132,semantic_all_donor_minus_gaussian,forward,409,10,0.2417078385165744,0,-0.010203043619791685,0.2417078385165744,3,task03_state10_prefix00
-0.0005812534422975357,semantic_all_donor_minus_natural_control,forward,409,10,-0.021412155346114625,0,-0.0027669270833332593,-0.021412155346114625,3,task03_state10_prefix00
0.6627768821617903,semantic_all_donor_minus_shuffled,forward,409,10,0.6891692101242678,0,0.28240966796875,0.6891692101242678,3,task03_state10_prefix00
0.12996613748604102,semantic_all_donor_minus_recipient,forward,419,10,0.17297901597020282,0,0.015431722005208315,0.17297901597020293,3,task03_state10_prefix00
0.11810676315091972,semantic_wrist_donor_minus_recipient,forward,419,10,0.175515709198097,0,0.00770060221354163,0.175515709198097,3,task03_state10_prefix00
-0.022249494880461407,semantic_primary_donor_minus_recipient,forward,419,10,-0.021678579663528985,0,-0.00014241536458337034,-0.021678579663528957,3,task03_state10_prefix00
-0.029749551358180488,semantic_proprio_donor_minus_recipient,forward,419,10,-0.011986444353238578,0,-0.025105794270833315,-0.01198644435323858,3,task03_state10_prefix00
0.15923100706420712,semantic_all_donor_minus_gaussian,forward,419,10,0.20055217116273993,0,0.019704182942708315,0.20055217116273993,3,task03_state10_prefix00
-0.019221784654799512,semantic_all_donor_minus_natural_control,forward,419,10,-0.039323235537365164,0,-0.0018412272135416852,-0.03932323553736505,3,task03_state10_prefix00
0.5392667444584341,semantic_all_donor_minus_shuffled,forward,419,10,0.5777380778646781,0,0.29762776692708337,0.5777380778646781,3,task03_state10_prefix00
0.1615430804166031,semantic_all_donor_minus_recipient,reverse,401,10,0.1801549435420992,0,0.06837972005208337,0.1801549435420992,3,task03_state10_prefix00
0.14242844225989493,semantic_wrist_donor_minus_recipient,reverse,401,10,0.2071884928699732,0,0.15126546223958334,0.20718849286997312,3,task03_state10_prefix00
0.04492594950457674,semantic_primary_donor_minus_recipient,reverse,401,10,0.035054237894976414,0,-0.01610310872395837,0.03505423789497642,3,task03_state10_prefix00
-0.026851263763453016,semantic_proprio_donor_minus_recipient,reverse,401,10,-0.017267747231956086,0,-0.055023193359374944,-0.017267747231956086,3,task03_state10_prefix00
0.1803784310201605,semantic_all_donor_minus_gaussian,reverse,401,10,0.17992059197900584,0,0.071929931640625,0.17992059197900578,3,task03_state10_prefix00
-0.00359535614049189,semantic_all_donor_minus_natural_control,reverse,401,10,-0.03418211147985076,0,-0.03491210937499997,-0.034182111479850716,3,task03_state10_prefix00
-0.25120469781088794,semantic_all_donor_minus_shuffled,reverse,401,10,-0.30066345307080095,0,-0.44884236653645826,-0.3006634530708009,3,task03_state10_prefix00
0.13635582686496492,semantic_all_donor_minus_recipient,reverse,409,10,0.1553545826239179,0,0.15966796875,0.1553545826239179,3,task03_state10_prefix00
0.1751173320179799,semantic_wrist_donor_minus_recipient,reverse,409,10,0.18463994203162185,0,0.170562744140625,0.1846399420316218,3,task03_state10_prefix00
0.033009815450643014,semantic_primary_donor_minus_recipient,reverse,409,10,0.013253723800272371,0,-0.01262410481770837,0.013253723800272371,3,task03_state10_prefix00
0.04911211981454097,semantic_proprio_donor_minus_recipient,reverse,409,10,0.014476954563279344,0,-0.03194173177083337,0.014476954563279344,3,task03_state10_prefix00
0.11227400241444878,semantic_all_donor_minus_gaussian,reverse,409,10,0.1495210349192576,0,0.15980021158854163,0.1495210349192576,3,task03_state10_prefix00
-0.025809873897919777,semantic_all_donor_minus_natural_control,reverse,409,10,-0.020601261140718363,0,-0.04182942708333337,-0.020601261140718363,3,task03_state10_prefix00
-0.5177193028121579,semantic_all_donor_minus_shuffled,reverse,409,10,-0.5638086948928009,0,-0.29332478841145837,-0.5638086948928009,3,task03_state10_prefix00
0.13452953227562572,semantic_all_donor_minus_recipient,reverse,419,10,0.19522999852637482,0,0.25225830078125,0.19522999852637482,3,task03_state10_prefix00
0.14349089034066617,semantic_wrist_donor_minus_recipient,reverse,419,10,0.18198284772109294,0,0.34234619140625,0.1819828477210929,3,task03_state10_prefix00
0.034315665532024975,semantic_primary_donor_minus_recipient,reverse,419,10,0.018601118652010695,0,0.043446858723958315,0.018601118652010695,3,task03_state10_prefix00
0.021778970257688796,semantic_proprio_donor_minus_recipient,reverse,419,10,0.015309726882103185,0,0.035776774088541685,0.015309726882103185,3,task03_state10_prefix00
0.0765688274140334,semantic_all_donor_minus_gaussian,reverse,419,10,0.14253873499470618,0,0.24976603190104163,0.14253873499470618,3,task03_state10_prefix00
0.015581216880125592,semantic_all_donor_minus_natural_control,reverse,419,10,0.03412108046075274,0,0.05176798502604166,0.03412108046075274,3,task03_state10_prefix00
-0.41522092761002805,semantic_all_donor_minus_shuffled,reverse,419,10,-0.42099122524298793,0,-0.27973429361979174,-0.42099122524298793,3,task03_state10_prefix00
0.10262019333153835,semantic_all_donor_minus_recipient,forward,401,27,0.14058803650326693,3,0.14544677734375,0.14058803650326696,3,task03_state27_prefix03
-0.13120887735181916,semantic_wrist_donor_minus_recipient,forward,401,27,-0.01312325783099988,3,-0.009857177734375,-0.013123257830999907,3,task03_state27_prefix03
0.010761656988582669,semantic_primary_donor_minus_recipient,forward,401,27,-0.003392265359575105,3,0.03226725260416674,-0.003392265359575105,3,task03_state27_prefix03
0.005954167728059179,semantic_proprio_donor_minus_recipient,forward,401,27,-0.03159698748762593,3,-0.05427042643229163,-0.03159698748762593,3,task03_state27_prefix03
0.08510406158278114,semantic_all_donor_minus_gaussian,forward,401,27,0.10877788840795641,3,0.10401407877604163,0.10877788840795644,3,task03_state27_prefix03
0.0703771838452783,semantic_all_donor_minus_natural_control,forward,401,27,0.06286531141671065,3,0.01441446940104163,0.06286531141671073,3,task03_state27_prefix03
-0.0011255030395377619,semantic_all_donor_minus_shuffled,forward,401,27,-0.15345070109091774,3,-0.4629923502604167,-0.15345070109091774,3,task03_state27_prefix03
-0.03140499161877383,semantic_all_donor_minus_recipient,forward,409,27,0.045483074048189076,3,-0.02304077148437489,0.045483074048189076,3,task03_state27_prefix03
0.053902812846955785,semantic_wrist_donor_minus_recipient,forward,409,27,0.057334622924585577,3,-0.07640584309895826,0.057334622924585577,3,task03_state27_prefix03
0.040213955712114974,semantic_primary_donor_minus_recipient,forward,409,27,-0.07212689221329141,3,0.03868611653645826,-0.07212689221329141,3,task03_state27_prefix03
-0.05776519204494223,semantic_proprio_donor_minus_recipient,forward,409,27,0.039888398196997306,3,0.133575439453125,0.039888398196997306,3,task03_state27_prefix03
-0.005467163981493661,semantic_all_donor_minus_gaussian,forward,409,27,0.04954204485080391,3,0.00520833333333337,0.049542044850803935,3,task03_state27_prefix03
-0.05288592728646091,semantic_all_donor_minus_natural_control,forward,409,27,0.016248572748171375,3,-0.01839192708333326,0.016248572748171375,3,task03_state27_prefix03
-0.12395174026557418,semantic_all_donor_minus_shuffled,forward,409,27,-0.2530085600926408,3,-0.5834147135416666,-0.2530085600926408,3,task03_state27_prefix03
-0.016653873930694896,semantic_all_donor_minus_recipient,forward,419,27,-0.018751169098703002,3,0.06493123372395826,-0.018751169098702947,3,task03_state27_prefix03
-0.012301101132793694,semantic_wrist_donor_minus_recipient,forward,419,27,0.1033693299605905,3,0.05840047200520826,0.10336932996059056,3,task03_state27_prefix03
0.023585573497993673,semantic_primary_donor_minus_recipient,forward,419,27,0.026239555920822805,3,0.04459635416666663,0.026239555920822805,3,task03_state27_prefix03
0.0468520083798219,semantic_proprio_donor_minus_recipient,forward,419,27,0.03021460786757562,3,0.016998291015625,0.03021460786757564,3,task03_state27_prefix03
-0.010271585266012684,semantic_all_donor_minus_gaussian,forward,419,27,0.0476815520207311,3,0.10117594401041663,0.047681552020731155,3,task03_state27_prefix03
-0.009437580209421426,semantic_all_donor_minus_natural_control,forward,419,27,0.03659081782709067,3,0.078094482421875,0.03659081782709073,3,task03_state27_prefix03
-0.09534528721179336,semantic_all_donor_minus_shuffled,forward,419,27,-0.1846279316351081,3,-0.4665323893229167,-0.18462793163510804,3,task03_state27_prefix03
0.04107377247476784,semantic_all_donor_minus_recipient,reverse,401,27,0.09232815085267357,3,0.11094156901041669,0.09232815085267357,3,task03_state27_prefix03
0.0458831036052581,semantic_wrist_donor_minus_recipient,reverse,401,27,-0.059806938324001135,3,0.0037740071614583703,-0.059806938324001135,3,task03_state27_prefix03
0.03310315813979542,semantic_primary_donor_minus_recipient,reverse,401,27,0.07945355173915546,3,0.136138916015625,0.07945355173915546,3,task03_state27_prefix03
-0.08620587466128526,semantic_proprio_donor_minus_recipient,reverse,401,27,0.052418286786028834,3,-0.08451334635416663,0.052418286786028834,3,task03_state27_prefix03
0.008408109073263038,semantic_all_donor_minus_gaussian,reverse,401,27,0.060809774233630653,3,0.05992635091145837,0.060809774233630653,3,task03_state27_prefix03
-0.009488621175400485,semantic_all_donor_minus_natural_control,reverse,401,27,0.019688016071581937,3,0.04781087239583337,0.019688016071581937,3,task03_state27_prefix03
0.10275171721356396,semantic_all_donor_minus_shuffled,reverse,401,27,0.19794183469401047,3,0.39401245117187506,0.1979418346940105,3,task03_state27_prefix03
0.01372439077676698,semantic_all_donor_minus_recipient,reverse,409,27,0.07125512467230341,3,0.055765787760416685,0.07125512467230335,3,task03_state27_prefix03
-0.04320637117477531,semantic_wrist_donor_minus_recipient,reverse,409,27,-0.0546558179937231,3,-0.0125732421875,-0.05465581799372299,3,task03_state27_prefix03
-0.08124781046669198,semantic_primary_donor_minus_recipient,reverse,409,27,-0.15450058806269995,3,-0.11075846354166669,-0.15450058806269998,3,task03_state27_prefix03
0.008280529886081103,semantic_proprio_donor_minus_recipient,reverse,409,27,0.07547871173255757,3,-0.1478271484375,0.07547871173255757,3,task03_state27_prefix03
0.012545122533965475,semantic_all_donor_minus_gaussian,reverse,409,27,-0.03913021372599948,3,-0.031158447265624944,-0.03913021372599948,3,task03_state27_prefix03
0.005111236571929981,semantic_all_donor_minus_natural_control,reverse,409,27,-0.04391796906495907,3,-0.02158610026041663,-0.04391796906495912,3,task03_state27_prefix03
0.12506648807133203,semantic_all_donor_minus_shuffled,reverse,409,27,0.21600952459661693,3,0.37608846028645837,0.21600952459661693,3,task03_state27_prefix03
0.06225153574478298,semantic_all_donor_minus_recipient,reverse,419,27,0.12874970489655557,3,0.11253865559895831,0.12874970489655554,3,task03_state27_prefix03
0.03989742981651992,semantic_wrist_donor_minus_recipient,reverse,419,27,0.043206975335979156,3,-0.001983642578125,0.04320697533597914,3,task03_state27_prefix03
-0.03229476868250121,semantic_primary_donor_minus_recipient,reverse,419,27,0.01842863427976995,3,-0.06033325195312489,0.01842863427976995,3,task03_state27_prefix03
0.00727184873782606,semantic_proprio_donor_minus_recipient,reverse,419,27,0.0012110920998953181,3,0.02026367187499989,0.0012110920998953181,3,task03_state27_prefix03
0.0685384201479976,semantic_all_donor_minus_gaussian,reverse,419,27,0.01915329080604894,3,0.038645426432291685,0.01915329080604894,3,task03_state27_prefix03
0.04532263402909824,semantic_all_donor_minus_natural_control,reverse,419,27,0.10587716865134048,3,0.03508504231770837,0.10587716865134048,3,task03_state27_prefix03
0.24993278079527237,semantic_all_donor_minus_shuffled,reverse,419,27,0.38452941988366796,3,0.3310445149739583,0.38452941988366796,3,task03_state27_prefix03
