suite,task_id,condition,n_tasks,n_states,n_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_object,6,donor_cache,,3,36,36,0,0,1.0,0.7846664333378173,0.953647530450716,0.9761594730703393,0.1991426878482022,0.20905609574105247,0.20484740410088878
libero_object,7,first_frame,,3,36,36,0,0,0.25,-0.21430929159920933,0.4294677668223427,0.34673315783883124,0.8376198967528051,1.0004824923813802,1.0240938643626862
libero_object,7,wrong_latent,,3,36,36,0,0,0.0,-0.08090187644801522,0.46243659514711993,0.4340677763244831,0.7290106272540592,0.883652452539962,0.9060065817935962
libero_object,7,shuffled_cache,,3,36,36,0,0,0.25,-10.798350886162169,0.4619186615992721,0.05079195874885148,9.743014434329986,11.751984322494813,9.782332951701996
libero_object,7,donor_latent,,3,36,36,0,0,1.0,0.7651796065401784,0.9283531923905292,0.9711889622662603,0.1857651302816559,0.22238054734854837,0.19592607506230322
libero_object,7,donor_cache,,3,36,36,0,0,1.0,0.7651796065401784,0.9283531923905292,0.9711889622662603,0.1857651302816559,0.22238054734854837,0.19592607506230322
libero_object,8,first_frame,,3,36,36,0,0,0.25,-0.3852888942951074,0.43211034703405854,0.3157296775682724,0.9068553531936852,1.2150345891128949,1.0378261929669967
libero_object,8,wrong_latent,,3,36,36,0,0,0.0,0.01316668886970213,0.4664429132880635,0.4896767925555838,0.601688306349884,0.8069281662824679,0.7396517940748
libero_object,8,shuffled_cache,,3,36,36,0,0,0.25,-11.005804464773638,0.4634708473821574,0.04554465621919781,9.049135941195331,11.932690490511355,9.104642809841977
libero_object,8,donor_latent,,3,36,36,0,0,1.0,0.7416027411597769,0.9299384061965666,0.9650247601718777,0.18527211862101167,0.24763463160386867,0.19321741524702396
libero_object,8,donor_cache,,3,36,36,0,0,1.0,0.7416027411597769,0.9299384061965666,0.9650247601718777,0.18527211862101167,0.24763463160386867,0.19321741524702396
libero_object,9,first_frame,,3,36,36,0,0,0.16666666666666666,0.011394322573098007,0.42025135566334476,0.4605098334438376,0.6291446947770936,0.7659871137567135,0.8144310550969647
libero_object,9,wrong_latent,,3,36,36,0,0,0.0,0.03653835316179644,0.4666856746250086,0.4963255455522027,0.6386898269934129,0.7851426244233944,0.786818177472855
libero_object,9,shuffled_cache,,3,36,36,0,0,0.25,-12.953163813220593,0.4663709064367325,0.03943724186229997,11.173650126667257,13.911094823595343,11.207703675537223
libero_object,9,donor_latent,,3,36,36,0,0,1.0,0.7701370368056586,0.9309563143469357,0.9726632621380777,0.1767447338171241,0.21823528161265085,0.18593992585753896
libero_object,9,donor_cache,,3,36,36,0,0,1.0,0.7701370368056586,0.9309563143469357,0.9726632621380777,0.1767447338171241,0.21823528161265085,0.18593992585753896
