held_out_suite,held_out_task_id,condition,remaining_states,remaining_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_10,8,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6842070254711708,0.8709444347954951,0.9436327478546647,0.1960563672236379,0.28336213821327433,0.21664871379094577
libero_10,9,first_frame,117,1404,1404,0,0,0.19373219373219375,-0.43501573414903,0.3763224647534401,0.30178970669059124,0.8475530870472402,1.2314792557544436,1.016109633291713
libero_10,9,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05512801001278486,0.4346941210373751,0.45614108486419025,0.5998645877615781,0.843881566456537,0.7749868283738286
libero_10,9,shuffled_cache,117,1404,1404,0,0,0.23646723646723644,-15.698981058509572,0.4108470201507339,0.032289389594025046,10.808387811356196,16.653330872735136,10.84493031857164
libero_10,9,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6814735793614028,0.8669453555654086,0.9428012082241145,0.1943124288650203,0.28458996858886354,0.21544832340751993
libero_10,9,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6814735793614028,0.8669453555654086,0.9428012082241145,0.1943124288650203,0.28458996858886354,0.21544832340751993
libero_goal,0,first_frame,117,1404,1404,0,0,0.19658119658119655,-0.43581635383866585,0.3795227928878597,0.3037452103620071,0.8545918068050652,1.2337542854491184,1.0231028175309291
libero_goal,0,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.0563780414832616,0.43594398691316116,0.4561942706234973,0.6050371684970719,0.8458165824930398,0.7807408890711726
libero_goal,0,shuffled_cache,117,1404,1404,0,0,0.23646723646723644,-15.871943567266669,0.4132588334565453,0.03181062146087025,10.98042045578345,16.828490608011542,11.015751682131382
libero_goal,0,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6837329815458251,0.86937384453424,0.9435091919698405,0.19463592927033282,0.28313093780141063,0.21534841845735817
libero_goal,0,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6837329815458251,0.86937384453424,0.9435091919698405,0.19463592927033282,0.28313093780141063,0.21534841845735817
libero_goal,1,first_frame,117,1404,1404,0,0,0.19373219373219375,-0.4364531269335512,0.3793131153943348,0.30396743244570124,0.8545787679963645,1.2345879501897263,1.022933350499525
libero_goal,1,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05702761962045553,0.4362165143128227,0.45607081937757976,0.6049809877674498,0.8466440639461403,0.7805613015720426
libero_goal,1,shuffled_cache,117,1404,1404,0,0,0.23717948717948714,-15.580083568259711,0.4117053024958252,0.03261683323851108,10.799658506603782,16.535666237774805,10.835531258642282
libero_goal,1,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6843054396777652,0.8699478660940291,0.9437310861428725,0.19418542648789985,0.28268460338199297,0.21480587029812404
libero_goal,1,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6843054396777652,0.8699478660940291,0.9437310861428725,0.19418542648789985,0.28268460338199297,0.21480587029812404
libero_goal,2,first_frame,117,1404,1404,0,0,0.19658119658119658,-0.4103986249351329,0.3796920384982823,0.30382561403528485,0.8286061753091165,1.208381256635183,0.9870298593849376
libero_goal,2,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.04128590794722993,0.43595946905630145,0.45779243169127354,0.5898997933522517,0.8322007196486678,0.7552344415568735
libero_goal,2,shuffled_cache,117,1404,1404,0,0,0.2357549857549857,-15.835268661649636,0.4140147347873233,0.03197374860646427,10.865644176482808,16.791316874711093,10.898824830408026
libero_goal,2,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6820393056846559,0.8694205070348813,0.9433683400139324,0.19357103081978144,0.28504248939009125,0.2141251324450454
libero_goal,2,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6820393056846559,0.8694205070348813,0.9433683400139324,0.19357103081978144,0.28504248939009125,0.2141251324450454
libero_goal,3,first_frame,117,1404,1404,0,0,0.19444444444444445,-0.43185453206514507,0.37998882737878553,0.3045442268598241,0.8495450462164824,1.228753910389629,1.0183664113055695
libero_goal,3,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05573303446843119,0.43678449395297236,0.4573735914104131,0.603212666640045,0.8455783469446673,0.7783238214933432
libero_goal,3,shuffled_cache,117,1404,1404,0,0,0.23646723646723644,-15.652731578047767,0.4122586384731201,0.032533457860658886,10.827835100558023,16.6072825747339,10.864307312048702
libero_goal,3,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6849512516877112,0.8710978227713623,0.9441431154041788,0.1937717357655657,0.2825722065126308,0.21405613457845396
libero_goal,3,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6849512516877112,0.8710978227713623,0.9441431154041788,0.1937717357655657,0.2825722065126308,0.21405613457845396
libero_goal,4,first_frame,117,1404,1404,0,0,0.19230769230769232,-0.4073182403479763,0.37591198514741225,0.3020776118340824,0.8204674870259085,1.202094266627207,0.9878911549272882
