state_id,suite,task_id,initial_state_index,condition,n_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_spatial_task02_state006_wait30,libero_spatial,2,6,first_frame,12,12,0,0,0.16666666666666666,-0.5887542421919802,0.35327907119795604,0.2402683238233662,0.8650353356487724,1.4318272289858698,0.9623633219881752
libero_spatial_task02_state006_wait30,libero_spatial,2,6,wrong_latent,12,12,0,0,0.0,0.0038831747728625965,0.41237801624991915,0.4687216408761346,0.4648569579661465,0.7824188399017767,0.5994698026703922
libero_spatial_task02_state006_wait30,libero_spatial,2,6,shuffled_cache,12,12,0,0,0.16666666666666666,-18.757615590379917,0.39784035152418423,0.020708259239240856,11.907456412132023,19.71079269216138,11.937266206990584
libero_spatial_task02_state006_wait30,libero_spatial,2,6,donor_latent,12,12,0,0,1.0,0.6388409578309278,0.8235995041939851,0.930431139154874,0.1901883078083517,0.31322995721468916,0.2178211676083037
libero_spatial_task02_state006_wait30,libero_spatial,2,6,donor_cache,12,12,0,0,1.0,0.6388409578309278,0.8235995041939851,0.930431139154874,0.1901883078083517,0.31322995721468916,0.2178211676083037
libero_spatial_task03_state004_wait30,libero_spatial,3,4,first_frame,12,12,0,0,0.16666666666666666,-0.2612926334535518,0.32414375312687144,0.3098360306218453,0.6611557460812053,1.0426976812668698,0.8107927557907738
libero_spatial_task03_state004_wait30,libero_spatial,3,4,wrong_latent,12,12,0,0,0.0,0.015591248067800037,0.39379785265187545,0.45810714688421034,0.45444739729197736,0.729622132399646,0.6296034815910212
libero_spatial_task03_state004_wait30,libero_spatial,3,4,shuffled_cache,12,12,0,0,0.25,-17.601384686255233,0.3925995749784332,0.021894698677572724,11.908447568714854,18.575257143453523,11.926608231903566
libero_spatial_task03_state004_wait30,libero_spatial,3,4,donor_latent,12,12,0,0,1.0,0.5807502753133966,0.7889215366954687,0.9054115826832395,0.229559980372298,0.3579900927344843,0.2700252595161556
libero_spatial_task03_state004_wait30,libero_spatial,3,4,donor_cache,12,12,0,0,1.0,0.5807502753133966,0.7889215366954687,0.9054115826832395,0.229559980372298,0.3579900927344843,0.2700252595161556
libero_spatial_task03_state005_wait30,libero_spatial,3,5,first_frame,12,12,0,0,0.16666666666666666,-0.13926508407495827,0.34480524126678125,0.3163978880410218,0.5428377700631554,0.8844644995351332,0.6996332410485833
libero_spatial_task03_state005_wait30,libero_spatial,3,5,wrong_latent,12,12,0,0,0.0,0.039336732292772826,0.3964397005496178,0.48128728836905776,0.44215606679799896,0.7369720189696801,0.5841352895317036
libero_spatial_task03_state005_wait30,libero_spatial,3,5,shuffled_cache,12,12,0,0,0.16666666666666666,-18.092500200131692,0.39940748146609,0.02946784814182379,11.593560013515665,19.05105180365274,11.616798584036191
libero_spatial_task03_state005_wait30,libero_spatial,3,5,donor_latent,12,12,0,0,1.0,0.5549993353132251,0.7916551929394897,0.8950341888490247,0.2385319201488966,0.38910504139810204,0.2730999201466948
libero_spatial_task03_state005_wait30,libero_spatial,3,5,donor_cache,12,12,0,0,1.0,0.5549993353132251,0.7916551929394897,0.8950341888490247,0.2385319201488966,0.38910504139810204,0.2730999201466948
libero_spatial_task03_state006_wait30,libero_spatial,3,6,first_frame,12,12,0,0,0.0,-0.3188107967556373,0.28525399957249414,0.2556544566631085,0.6695872235626278,1.102535834491915,0.8049875751254821
libero_spatial_task03_state006_wait30,libero_spatial,3,6,wrong_latent,12,12,0,0,0.0,0.04499270784015894,0.3867934792958127,0.4797910360457571,0.4284111908873167,0.7139155594712233,0.5807323545870099
libero_spatial_task03_state006_wait30,libero_spatial,3,6,shuffled_cache,12,12,0,0,0.25,-19.048163194547456,0.28375256025568757,0.014505814926468708,12.177373821194395,20.00639726545587,12.201636219290942
libero_spatial_task03_state006_wait30,libero_spatial,3,6,donor_latent,12,12,0,0,1.0,0.5705490520726385,0.7725504375985587,0.9028822076183699,0.2198363621058396,0.3596490396074621,0.26273196234683766
libero_spatial_task03_state006_wait30,libero_spatial,3,6,donor_cache,12,12,0,0,1.0,0.5705490520726385,0.7725504375985587,0.9028822076183699,0.2198363621058396,0.3596490396074621,0.26273196234683766
libero_spatial_task04_state004_wait30,libero_spatial,4,4,first_frame,12,12,0,0,0.16666666666666666,-0.626976302323518,0.3818756064752984,0.24326794748173317,1.0762370455020227,1.4675865451120194,1.1980683330814348
