correct_source_tie_fraction,correct_source_top1,cosine_alignment,distance_reduction,distance_to_donor_l2,future_source_index,future_source_seed,native_separation_l2,nearest_native_seed,nearest_tie_count,normalized_final_distance,normalized_projection,orthogonal_residual,recipient_index,recipient_seed,separation_quartile,separation_quartile_label,state_id,task_family
1.0,1,0.999357521881226,0.9622519373806363,0.047044955390865034,3,229,1.246287945033033,229,1,0.0377480626193637,0.9868751669675309,0.03539286636294394,2,227,2,Q2,droid_episode_018290_frame_000160,remove
1.0,1,0.99820892209797,0.9401518001106197,0.04622806582599147,0,211,0.772421992832475,211,1,0.05984819988938033,0.9981089363678767,0.0598183158266637,3,229,1,Q1 (smallest),droid_episode_018290_frame_000160,remove
1.0,1,0.9990982942927201,0.9573754826132216,0.05171719618030704,1,223,1.213320392839194,223,1,0.042624517386778416,0.9944257373051624,0.04225845569663801,3,229,2,Q2,droid_episode_018290_frame_000160,remove
1.0,1,0.9990917255891215,0.9561166358203652,0.05469130776457321,2,227,1.246287945033033,227,1,0.04388336417963475,0.9877044853071207,0.04212564504146661,3,229,2,Q2,droid_episode_018290_frame_000160,remove
1.0,1,0.9971207083675168,0.923539018850854,0.0808770641741385,1,223,1.0577560339747458,223,1,0.07646098114914601,0.9844805345970115,0.07486940517925533,0,211,2,Q2,droid_episode_019166_frame_000104,open
1.0,1,0.9989484760645374,0.9541445584811226,0.10718010975589795,2,227,2.337347677958236,227,1,0.04585544151887747,0.9987799367392265,0.04583920769964183,0,211,4,Q4 (largest),droid_episode_019166_frame_000104,open
1.0,1,0.999473241043014,0.9675369152320764,0.10306020765921729,3,229,3.17468929388528,229,1,0.032463084767923575,0.9997282899117174,0.03246194766611081,0,211,4,Q4 (largest),droid_episode_019166_frame_000104,open
1.0,1,0.9978002104585753,0.9323630925131172,0.07154334701364198,0,211,1.0577560339747458,211,1,0.06763690748688284,0.9822179472308408,0.06525756549017121,1,223,2,Q2,droid_episode_019166_frame_000104,open
1.0,1,0.9988968682357613,0.9530235584341885,0.13285887159947118,2,227,2.828202119424968,227,1,0.04697644156581148,0.9964775324567162,0.046844191577959944,1,223,4,Q4 (largest),droid_episode_019166_frame_000104,open
1.0,1,0.9995430844303005,0.9697729474097008,0.10009809110109992,3,229,3.311539912866808,229,1,0.030227052590299223,0.9988577011886941,0.030205460793081847,1,223,4,Q4 (largest),droid_episode_019166_frame_000104,open
1.0,1,0.9996510045289048,0.9735683735891735,0.061779900616004906,0,211,2.337347677958236,211,1,0.0264316264108265,1.0001745979219028,0.026431049738653373,2,227,4,Q4 (largest),droid_episode_019166_frame_000104,open
1.0,1,0.9997100084066443,0.9758596724373187,0.06827372557638817,1,223,2.828202119424968,223,1,0.02414032756268128,1.0011096768513505,0.024114809394210977,2,227,4,Q4 (largest),droid_episode_019166_frame_000104,open
1.0,1,0.9994717747020233,0.9672414658971736,0.07585168520047499,3,229,2.315478615812989,229,1,0.032758534102826364,1.0030586893578544,0.03261542542997387,2,227,4,Q4 (largest),droid_episode_019166_frame_000104,open
1.0,1,0.9997670821685434,0.9782330678546517,0.06910324644256467,0,211,3.17468929388528,211,1,0.021766932145348323,0.9967032844268473,0.021515831414331405,3,229,4,Q4 (largest),droid_episode_019166_frame_000104,open
1.0,1,0.9997546159026793,0.9778448593520781,0.07336763253077117,1,223,3.311539912866808,223,1,0.0221551406479219,0.9998863941632342,0.022154849375318576,3,229,4,Q4 (largest),droid_episode_019166_frame_000104,open
1.0,1,0.9994140960110808,0.965064475273719,0.0808924604359096,2,227,2.315478615812989,227,1,0.034935524726281,1.005826303599321,0.034446263574865875,3,229,4,Q4 (largest),droid_episode_019166_frame_000104,open
1.0,1,0.9906082852473017,0.8497967367717103,0.07354010552973794,1,223,0.4896039137176827,223,1,0.15020326322828972,0.9197131911601633,0.12694506138776093,0,211,1,Q1 (smallest),droid_episode_019784_frame_000061,press
1.0,1,0.998616263968543,0.9466307465010037,0.05322436330129968,2,227,0.9972851372616747,227,1,0.05336925349899635,0.9881519807189785,0.05203750242043403,0,211,2,Q2,droid_episode_019784_frame_000061,press
1.0,1,0.9893921529651944,0.8519755793117101,0.08137470458749387,3,229,0.5497383756620325,229,1,0.14802442068828991,0.9507719534595949,0.13959881286715708,0,211,1,Q1 (smallest),droid_episode_019784_frame_000061,press
1.0,1,0.9910580186148352,0.8469454581113323,0.07493610272095874,0,211,0.4896039137176827,211,1,0.15305454188866777,0.907888523685096,0.12223407349769061,1,223,1,Q1 (smallest),droid_episode_019784_frame_000061,press
1.0,1,0.9978130301660515,0.9338519644497237,0.05213269202153787,2,227,0.7881215456793729,227,1,0.0661480355502763,0.9931054147942341,0.06578774431458378,1,223,1,Q1 (smallest),droid_episode_019784_frame_000061,press
1.0,1,0.9609579632746258,0.6882523691683371,0.07786669810150358,3,229,0.24977478704096379,229,1,0.31174763083166285,1.0614532846372897,0.305630625324824,1,223,1,Q1 (smallest),droid_episode_019784_frame_000061,press
1.0,1,0.9989072732187131,0.9525611922095797,0.047310017938799555,0,211,0.9972851372616747,211,1,0.04743880779042035,0.989689461057695,0.046304786699602196,2,227,2,Q2,droid_episode_019784_frame_000061,press
1.0,1,0.998101676345293,0.938386519364065,0.048558911593479144,1,223,0.7881215456793729,223,1,0.06161348063593493,0.9944278364150512,0.06136099729516543,2,227,1,Q1 (smallest),droid_episode_019784_frame_000061,press
1.0,1,0.9972678332674737,0.9260025918380483,0.06576343705232489,3,229,0.8887262227941036,229,1,0.07399740816195167,0.990225101507009,0.0733489452830659,2,227,2,Q2,droid_episode_019784_frame_000061,press
1.0,1,0.9937264816014381,0.8764699723721511,0.0679091967336197,0,211,0.5497383756620325,211,1,0.12353002762784897,0.9353620317505752,0.10526918250999899,3,229,1,Q1 (smallest),droid_episode_019784_frame_000061,press
1.0,1,0.9746666355587458,0.7577563646993941,0.06050635241923774,1,223,0.24977478704096379,223,1,0.24224363530060591,1.0406611125785716,0.23880672680543505,3,229,1,Q1 (smallest),droid_episode_019784_frame_000061,press
1.0,1,0.9986477245977396,0.9470207442977274,0.047084053806723675,2,227,0.8887262227941036,227,1,0.05297925570227257,0.9871091435024728,0.05138703487774849,3,229,2,Q2,droid_episode_019784_frame_000061,press
1.0,1,0.9908695048944074,0.8642800964973348,0.1636837606492015,1,223,1.2060409448050282,223,1,0.13571990350266513,0.9663995329003366,0.1314948699282872,0,211,2,Q2,droid_episode_019839_frame_000146,use
1.0,1,0.9980420916068873,0.9372887018445402,0.091625073174257,2,227,1.4610616566590706,227,1,0.06271129815545978,0.9915446186321992,0.062138663022855756,0,211,3,Q3,droid_episode_019839_frame_000146,use
1.0,1,0.9919669674905277,0.8733833751970742,0.11836315008666067,3,229,0.9348152367107295,229,1,0.12661662480292576,0.9785440650731521,0.12478546603230575,0,211,2,Q2,droid_episode_019839_frame_000146,use
1.0,1,0.9957798879752846,0.9069100213461762,0.11227032580753767,0,211,1.2060409448050282,211,1,0.09308997865382389,0.9760443950075565,0.0899548393095969,1,223,2,Q2,droid_episode_019839_frame_000146,use
1.0,1,0.9990244985818771,0.9552669402141007,0.09788853440919179,2,227,2.188281661878365,227,1,0.04473305978589921,0.9909158082489347,0.04380096001275211,1,223,4,Q4 (largest),droid_episode_019839_frame_000146,use
1.0,1,0.9986454723785507,0.9333787346777879,0.09899966988013256,3,229,1.4860070489703707,229,1,0.06662126532221214,0.955741776750782,0.04979560892242355,1,223,3,Q3,droid_episode_019839_frame_000146,use
1.0,1,0.9982856492178119,0.9413115640136052,0.08574742350901193,0,211,1.4610616566590706,211,1,0.058688435986394887,1.0008761366088619,0.05868189587233682,2,227,3,Q3,droid_episode_019839_frame_000146,use
1.0,1,0.9977152290596836,0.9302456472581024,0.1526421709412894,1,223,2.188281661878365,223,1,0.06975435274189762,0.9781159619393219,0.0662326098277871,2,227,4,Q4 (largest),droid_episode_019839_frame_000146,use
1.0,1,0.9976691479131284,0.9281024598418567,0.08985327480044646,3,229,1.2497405975615903,229,1,0.07189754015814331,1.0179401085242568,0.06962333507474142,2,227,2,Q2,droid_episode_019839_frame_000146,use
1.0,1,0.9939439881286671,0.8901097911124947,0.10272704163336482,0,211,0.9348152367107295,211,1,0.10989020888750535,0.9872151492410202,0.10914396731111699,3,229,2,Q2,droid_episode_019839_frame_000146,use
1.0,1,0.996099720202218,0.8920898486526576,0.16035524555761038,1,223,1.4860070489703707,223,1,0.10791015134734241,0.930334060131366,0.0824090867928179,3,229,3,Q3,droid_episode_019839_frame_000146,use
1.0,1,0.9967364664968867,0.9134642945141627,0.10814718428428419,2,227,1.2497405975615903,227,1,0.08653570548583737,1.0245589425958197,0.08297762748179063,3,229,2,Q2,droid_episode_019839_frame_000146,use
1.0,1,0.9945719539172831,0.89437226187175,0.11488360119440721,1,223,1.087627201246315,223,1,0.10562773812824998,0.9710899150037471,0.10159441937232369,0,211,2,Q2,droid_episode_022570_frame_000068,turn
1.0,1,0.9941075430056651,0.8894441910595199,0.10482250148135848,2,227,0.9481410564124381,227,1,0.11055580894048012,0.9666432517783143,0.10540357792105073,0,211,2,Q2,droid_episode_022570_frame_000068,turn
1.0,1,0.9957441747273197,0.9055899027716633,0.11211873080922878,3,229,1.1875713943823474,229,1,0.09441009722833668,0.9711063883061904,0.08988006264990772,0,211,2,Q2,droid_episode_022570_frame_000068,turn
1.0,1,0.9929960423718699,0.8772889642979469,0.13346386032266067,0,211,1.087627201246315,211,1,0.1227110357020531,0.9531200871800584,0.11340313953795646,1,223,2,Q2,droid_episode_022570_frame_000068,turn
1.0,1,0.9972777536130812,0.9261739426816799,0.11748173907639746,2,227,1.59133161574435,227,1,0.07382605731832019,0.9909389978362747,0.07326789869347192,1,223,3,Q3,droid_episode_022570_frame_000068,turn
1.0,1,0.9976220981726497,0.9274404199785874,0.1329858223728841,3,229,1.8327810377849425,229,1,0.07255958002141256,0.9726158430032357,0.0671937541625733,1,223,3,Q3,droid_episode_022570_frame_000068,turn
1.0,1,0.994296428963986,0.88283969426694,0.11108449604734778,0,211,0.9481410564124381,211,1,0.11716030573306005,0.9404053342428759,0.10087126970927233,2,227,2,Q2,droid_episode_022570_frame_000068,turn
1.0,1,0.9977715708558674,0.9332308734322338,0.10625182206292245,1,223,1.59133161574435,223,1,0.06676912656776623,0.9930588983352392,0.06640735930830136,2,227,3,Q3,droid_episode_022570_frame_000068,turn
1.0,1,0.9886216586462941,0.8471459460044228,0.10001814319841111,3,229,0.6543375238271739,229,1,0.15285405399557717,0.9505312822933942,0.14462782509374528,2,227,1,Q1 (smallest),droid_episode_022570_frame_000068,turn
1.0,1,0.9966616655493884,0.9132651624815077,0.10300381193336224,0,211,1.1875713943823474,211,1,0.0867348375184923,0.96415070365291,0.07897949095035865,3,229,2,Q2,droid_episode_022570_frame_000068,turn
1.0,1,0.998122183420738,0.9362108834855433,0.11691148316475056,1,223,1.8327810377849425,223,1,0.06378911651445669,0.9784783907109011,0.06004891105842223,3,229,3,Q3,droid_episode_022570_frame_000068,turn
1.0,1,0.9893026357077616,0.850057817548169,0.09811279638277347,2,227,0.6543375238271739,227,1,0.14994218245183105,0.9444155295382358,0.13925884073157968,3,229,1,Q1 (smallest),droid_episode_022570_frame_000068,turn
1.0,1,0.9979674189454276,0.9329570956988984,0.07519615385119516,1,223,1.1216124157371803,223,1,0.0670429043011016,1.0167225912488893,0.06492384738329389,0,211,2,Q2,droid_episode_023493_frame_000059,turn
1.0,1,0.9877889005768722,0.8427993592092073,0.05733327685162297,2,227,0.36471401492519234,227,1,0.1572006407907927,0.9964222934563363,0.15715992326583536,0,211,1,Q1 (smallest),droid_episode_023493_frame_000059,turn
1.0,1,0.99664215652339,0.9180356091176283,0.06999452128552602,3,229,0.8539625626691495,229,1,0.08196439088237172,0.9896000029847951,0.0813019153206242,0,211,2,Q2,droid_episode_023493_frame_000059,turn
1.0,1,0.9986868810986285,0.948687993429906,0.05755218364540525,0,211,1.1216124157371803,211,1,0.05131200657009405,1.000271419582407,0.05131128871563898,1,223,2,Q2,droid_episode_023493_frame_000059,turn
1.0,1,0.9992369701882091,0.9608242459309414,0.036687093599955374,2,227,0.9364744718195793,227,1,0.039175754069058585,1.0015156027222625,0.03914642583005032,1,223,2,Q2,droid_episode_023493_frame_000059,turn
1.0,1,0.9967926110955709,0.9197772549347553,0.05623172961530083,3,229,0.700944969778432,229,1,0.08022274506524474,0.988027875304018,0.07932437869953414,1,223,1,Q1 (smallest),droid_episode_023493_frame_000059,turn
1.0,1,0.9917845641045563,0.8717658056660058,0.04676880786624839,0,211,0.36471401492519234,211,1,0.12823419433399424,0.9925422832897147,0.12801715142104095,2,227,1,Q1 (smallest),droid_episode_023493_frame_000059,turn
1.0,1,0.9989473280843848,0.9504538033116829,0.046398748374360727,1,223,0.9364744718195793,223,1,0.04954619668831708,1.016600099865474,0.0466825694529949,2,227,2,Q2,droid_episode_023493_frame_000059,turn
1.0,1,0.9987894310598895,0.9490797608780228,0.041761750969771826,3,229,0.8201405117076029,229,1,0.05092023912197713,0.9844357748882545,0.0484832512205013,2,227,1,Q1 (smallest),droid_episode_023493_frame_000059,turn
1.0,1,0.9980404313738529,0.9373902206068228,0.05346640765874774,0,211,0.8539625626691495,211,1,0.06260977939317723,0.9939239664280343,0.06231425432190186,3,229,2,Q2,droid_episode_023493_frame_000059,turn
1.0,1,0.9967949358004358,0.9199272716521127,0.056126576151886404,1,223,0.700944969778432,223,1,0.08007272834788721,0.990178092803468,0.07946805624964823,3,229,1,Q1 (smallest),droid_episode_023493_frame_000059,turn
1.0,1,0.9990660273442826,0.9560723221143845,0.036026868219235404,2,227,0.8201405117076029,227,1,0.04392767788561545,0.9902303287426935,0.042827495933646945,3,229,1,Q1 (smallest),droid_episode_023493_frame_000059,turn
1.0,1,0.9987638323229102,0.9502919616880987,0.09936259504679738,1,223,1.9989240859462274,223,1,0.04970803831190131,0.997814897113019,0.04965998789962353,0,211,3,Q3,droid_episode_025075_frame_000057,place
1.0,1,0.9984091654593196,0.9434533445177581,0.0566581849211818,2,227,1.0019723436866206,227,1,0.05654665548224189,0.9925398024559736,0.056052383524980084,0,211,2,Q2,droid_episode_025075_frame_000057,place
1.0,1,0.9967721097084665,0.9197062186614186,0.08305032767205747,3,229,1.0343307574698999,229,1,0.08029378133858146,0.9948656931339486,0.08012945909372626,0,211,2,Q2,droid_episode_025075_frame_000057,place
1.0,1,0.9990395889806064,0.9561833069870835,0.08758624303003058,0,211,1.9989240859462274,211,1,0.04381669301291651,0.9980259571301295,0.04377220283851477,1,223,3,Q3,droid_episode_025075_frame_000057,place
1.0,1,0.9990603705566479,0.9546999400304679,0.09858175456447614,2,227,2.176194791591449,227,1,0.04530005996953214,0.984953741135035,0.04272827550243134,1,223,4,Q4 (largest),droid_episode_025075_frame_000057,place
1.0,1,0.9981619519022648,0.9390473163831139,0.09595813437305112,3,229,1.5743053247038203,229,1,0.06095268361688611,0.9898191541261229,0.06009642266718192,1,223,3,Q3,droid_episode_025075_frame_000057,place
1.0,1,0.9982804035767987,0.9403626744146701,0.059754950887935,0,211,1.0019723436866206,211,1,0.05963732558532984,0.9856110872171574,0.05787546796267297,2,227,2,Q2,droid_episode_025075_frame_000057,place
1.0,1,0.9985014222234063,0.9436643557168126,0.1225973356700209,1,223,2.176194791591449,223,1,0.05633564428318735,0.9836537035849207,0.053911996905254604,2,227,4,Q4 (largest),droid_episode_025075_frame_000057,place
1.0,1,0.998650917221547,0.9439255550417183,0.07809315629891271,3,229,1.3926692695221954,229,1,0.05607444495828169,0.9761662495219623,0.050757223284277495,2,227,3,Q3,droid_episode_025075_frame_000057,place
1.0,1,0.997523234274363,0.9292054668535552,0.07322496309409014,0,211,1.0343307574698999,211,1,0.07079453314644477,1.003061965417095,0.07072828494462155,3,229,2,Q2,droid_episode_025075_frame_000057,place
1.0,1,0.9975885403940903,0.9304808950750345,0.1094442970520168,1,223,1.5743053247038203,223,1,0.06951910492496552,0.9912173246045636,0.06896209511366923,3,229,3,Q3,droid_episode_025075_frame_000057,place
1.0,1,0.9991137439284609,0.9548656710220566,0.06285719296808696,2,227,1.3926692695221954,227,1,0.04513432897794345,0.9819521934191805,0.041368881177892086,3,229,3,Q3,droid_episode_025075_frame_000057,place
1.0,1,0.9970543215180244,0.9114310286445655,0.09124700722082166,1,223,1.030236727653073,223,1,0.08856897135543455,1.0382788667327234,0.07986983816571931,0,211,2,Q2,droid_episode_031870_frame_000098,remove
1.0,1,0.9972853350658756,0.9244140181508526,0.0588410153421948,2,227,0.7784646557827113,227,1,0.0755859818491474,1.011598641168545,0.07469077704203492,0,211,1,Q1 (smallest),droid_episode_031870_frame_000098,remove
1.0,1,0.9978460192487596,0.9327148769419163,0.07533853730468645,3,229,1.1196908600382691,229,1,0.06728512305808365,0.9807634226879544,0.06447667701005656,0,211,2,Q2,droid_episode_031870_frame_000098,remove
1.0,1,0.9954369950573198,0.8998575930903541,0.10317038559389607,0,211,1.030236727653073,211,1,0.10014240690964589,1.0211422218122965,0.09788517823703823,1,223,2,Q2,droid_episode_031870_frame_000098,remove
1.0,1,0.998398009890841,0.9414987622081094,0.05580019652937138,2,227,0.9538293314044437,227,1,0.0585012377918906,1.0116402008106078,0.05733149700009632,1,223,2,Q2,droid_episode_031870_frame_000098,remove
1.0,1,0.9988907787279079,0.9529045063175606,0.06548252127781327,3,229,1.3904201051454292,229,1,0.04709549368243939,0.9986612171939042,0.0470764610584822,1,223,3,Q3,droid_episode_031870_frame_000098,remove
1.0,1,0.9952919178598251,0.8961385437225313,0.08085247281013082,0,211,0.7784646557827113,211,1,0.10386145627746873,1.0277559156544174,0.10008402093372055,2,227,1,Q1 (smallest),droid_episode_031870_frame_000098,remove
1.0,1,0.9977358847468892,0.9298331579387219,0.0669271920500701,1,223,0.9538293314044437,223,1,0.07016684206127811,1.015438632154862,0.06844731084592882,2,227,2,Q2,droid_episode_031870_frame_000098,remove
1.0,1,0.9988010647696361,0.9495627714741234,0.05144021742233942,3,229,1.0198858844107224,229,1,0.05043722852587665,1.0097331827240297,0.04948918240820062,2,227,2,Q2,droid_episode_031870_frame_000098,remove
1.0,1,0.9979943946024089,0.9355371955186709,0.0721784129901782,0,211,1.1196908600382691,211,1,0.06446280448132913,0.9838408285122205,0.062404601901034584,3,229,2,Q2,droid_episode_031870_frame_000098,remove
1.0,1,0.9967724347218953,0.9172378227195925,0.11507419523628874,1,223,1.3904201051454292,223,1,0.08276217728040743,1.0136115916959372,0.08163517966965395,3,229,3,Q3,droid_episode_031870_frame_000098,remove
1.0,1,0.9976405845113696,0.9267262756032459,0.07473083721045104,2,227,1.0198858844107224,227,1,0.07327372439675406,1.0208344111495338,0.07024931315695304,3,229,2,Q2,droid_episode_031870_frame_000098,remove
1.0,1,0.9958156902237837,0.9081961225200236,0.1509865266153444,1,223,1.6446639375148002,223,1,0.09180387747997647,1.0003780990569173,0.09180309886633288,0,211,3,Q3,droid_episode_032588_frame_000101,open
1.0,1,0.9948895907435458,0.8962040490528422,0.15328100251318055,2,227,1.4767531981205648,227,1,0.10379595094715781,0.9658679729761521,0.09802348781933905,0,211,3,Q3,droid_episode_032588_frame_000101,open
1.0,1,0.9942361212733081,0.8926092609627829,0.10978775287114709,3,229,1.0223204892285849,229,1,0.10739073903721712,0.9823576055232625,0.10593166074449532,0,211,2,Q2,droid_episode_032588_frame_000101,open
1.0,1,0.9974444246380425,0.9283529664586918,0.11783529229530296,0,211,1.6446639375148002,211,1,0.07164703354130823,0.9895539133782176,0.0708814269718067,1,223,3,Q3,droid_episode_032588_frame_000101,open
1.0,1,0.9964480068226459,0.9156184565336809,0.11711451598664938,2,227,1.3879162572250854,227,1,0.08438154346631904,0.9875541542278633,0.0834586472498475,1,223,3,Q3,droid_episode_032588_frame_000101,open
1.0,1,0.9932554750501998,0.8839858522763024,0.13372852404618604,3,229,1.1526915179748376,229,1,0.1160141477236976,0.9904946921984963,0.11562409608578395,1,223,2,Q2,droid_episode_032588_frame_000101,open
1.0,1,0.9975101133592319,0.9285723811628283,0.10548096455193011,0,211,1.4767531981205648,211,1,0.07142761883717177,0.9837263057647853,0.06954905900648141,2,227,3,Q3,droid_episode_032588_frame_000101,open
1.0,1,0.996508683412869,0.9165036229519654,0.11588597912436262,1,223,1.3879162572250854,223,1,0.08349637704803453,0.9941216757147784,0.08328919668087406,2,227,3,Q3,droid_episode_032588_frame_000101,open
1.0,1,0.9948810953497047,0.8988969740193281,0.10683775701671057,3,229,1.0567216557606793,229,1,0.10110302598067188,0.9866085467974169,0.10021222901208934,2,227,2,Q2,droid_episode_032588_frame_000101,open
1.0,1,0.9962285611653998,0.9126470689166267,0.08930269124070507,0,211,1.0223204892285849,211,1,0.08735293108337332,0.9824158189259315,0.08556477747771535,3,229,2,Q2,droid_episode_032588_frame_000101,open
1.0,1,0.9904698087780152,0.8617720178945596,0.15933422251971882,1,223,1.1526915179748376,223,1,0.13822798210544043,0.9926412299874564,0.13803196564870202,3,229,2,Q2,droid_episode_032588_frame_000101,open
1.0,1,0.9926942176730709,0.8771885004799312,0.1297775711192989,2,227,1.0567216557606793,227,1,0.12281149952006874,0.962707720408555,0.11701260742860717,3,229,2,Q2,droid_episode_032588_frame_000101,open
1.0,1,0.9980892219603111,0.9377376859145797,0.10207361926536701,1,223,1.6394125525968726,223,1,0.06226231408542024,0.9885357446935173,0.06119776634436345,0,211,3,Q3,droid_episode_034636_frame_000261,move
1.0,1,0.999482348789543,0.9678218870574374,0.11186206384300683,2,227,3.4763400837917,227,1,0.03217811294256259,0.9995943176060645,0.03217555554049635,0,211,4,Q4 (largest),droid_episode_034636_frame_000261,move
1.0,1,0.9976420973210601,0.9313379510731359,0.15465338727466404,3,229,2.252385265103205,229,1,0.0686620489268641,0.9973419189334356,0.06861057912507847,0,211,4,Q4 (largest),droid_episode_034636_frame_000261,move
1.0,1,0.9997890451913958,0.9777201933974625,0.036525794613630556,0,211,1.6394125525968726,211,1,0.02227980660253744,0.99094718895675,0.02035771093373914,1,223,3,Q3,droid_episode_034636_frame_000261,move
1.0,1,0.9993750606207478,0.9645298198297284,0.1016787859202541,2,227,2.866599082162923,227,1,0.035470180170271606,0.9958120309554154,0.03522207541575497,1,223,4,Q4 (largest),droid_episode_034636_frame_000261,move
1.0,1,0.9990746920452934,0.9566999522795001,0.10459887925021787,3,229,2.4156758423316216,229,1,0.04330004772049984,1.003159025104263,0.043184658074230484,1,223,4,Q4 (largest),droid_episode_034636_frame_000261,move
1.0,1,0.9999629103150828,0.9908379705878023,0.031850330094501465,0,211,3.4763400837917,211,1,0.009162029412197728,0.9968010717073182,0.00858543188944252,2,227,4,Q4 (largest),droid_episode_034636_frame_000261,move
1.0,1,0.9997377827446959,0.9763023580354644,0.06793163870496334,1,223,2.866599082162923,223,1,0.023697641964535606,1.0055742381046764,0.02303271812513001,2,227,4,Q4 (largest),droid_episode_034636_frame_000261,move
1.0,1,0.9986879012254176,0.9482191819716632,0.10957523213711204,3,229,2.116135594403852,229,1,0.051780818028336735,1.0050340916922813,0.05153553178650075,2,227,3,Q3,droid_episode_034636_frame_000261,move
1.0,1,0.9998372736282517,0.9805168437534719,0.04388357404738331,0,211,2.252385265103205,211,1,0.019483156246528077,0.9923159402830106,0.01790387119011884,3,229,4,Q4 (largest),droid_episode_034636_frame_000261,move
1.0,1,0.9993973926547349,0.9652623797927903,0.08391482995464741,1,223,2.4156758423316216,223,1,0.03473762020720977,1.0001547340146735,0.03473727558466628,3,229,4,Q4 (largest),droid_episode_034636_frame_000261,move
1.0,1,0.9993065550080898,0.960402415006602,0.08379385905696154,2,227,2.116135594403852,227,1,0.039597584993398105,1.012078653211517,0.03771040803154083,3,229,3,Q3,droid_episode_034636_frame_000261,move
1.0,1,0.9983565800187127,0.9407298058936546,0.1314846014792669,1,223,2.218393299730909,223,1,0.05927019410634534,1.0118176922104356,0.05808010038062316,0,211,4,Q4 (largest),droid_episode_036175_frame_000107,pick
1.0,1,0.9962965692410173,0.913880090902008,0.1848651420921626,2,227,2.146601686281538,227,1,0.0861199090979921,0.9974358227218836,0.08608172708497903,0,211,3,Q3,droid_episode_036175_frame_000107,pick
1.0,1,0.9980626468828708,0.9375923441579014,0.22209173572361932,3,229,3.5587258121911667,229,1,0.06240765584209865,0.9912638002846532,0.061793157568127303,0,211,4,Q4 (largest),droid_episode_036175_frame_000107,pick
1.0,1,0.9987539967784367,0.9490350287553012,0.11306035073021824,0,211,2.218393299730909,211,1,0.050964971244698794,1.0078395005882324,0.050358420591794587,1,223,4,Q4 (largest),droid_episode_036175_frame_000107,pick
1.0,1,0.9975103543621316,0.9294376049596001,0.16364730150102078,2,227,2.3191857561995444,227,1,0.07056239504039988,0.9925919490384443,0.07017244740486428,1,223,4,Q4 (largest),droid_episode_036175_frame_000107,pick
1.0,1,0.9970851505402687,0.9231770015307992,0.2735558064561222,3,229,3.560858231351044,229,1,0.07682299846920077,0.9852288530492697,0.07538956367799693,1,223,4,Q4 (largest),droid_episode_036175_frame_000107,pick
1.0,1,0.9987413517619859,0.9497231826436541,0.10792430091800116,0,211,2.146601686281538,211,1,0.050276817356345975,0.9940179094416971,0.0499196650232715,2,227,3,Q3,droid_episode_036175_frame_000107,pick
1.0,1,0.9991805167405325,0.9593040879809137,0.09438137949021475,1,223,2.3191857561995444,223,1,0.04069591201908628,0.9941387883587987,0.040271620940337836,2,227,4,Q4 (largest),droid_episode_036175_frame_000107,pick
1.0,1,0.9981484317317489,0.9340024067588175,0.21667244841693847,3,229,3.2830356044216322,229,1,0.06599759324118246,0.9707357231340693,0.05915474970907011,2,227,4,Q4 (largest),droid_episode_036175_frame_000107,pick
1.0,1,0.999425082475204,0.9660075050313393,0.1209699692657515,0,211,3.5587258121911667,211,1,0.03399249496866079,0.9964054362267847,0.03380190564856836,3,229,4,Q4 (largest),droid_episode_036175_frame_000107,pick
1.0,1,0.9995838230642128,0.9679207092474692,0.11422980653205256,1,223,3.560858231351044,223,1,0.03207929075253075,0.9851415450476527,0.028430744126991668,3,229,4,Q4 (largest),droid_episode_036175_frame_000107,pick
1.0,1,0.9988398700756599,0.947088392995384,0.17371068968331915,2,227,3.2830356044216322,227,1,0.05291160700461594,0.975781098598431,0.047043415806167735,3,229,4,Q4 (largest),droid_episode_036175_frame_000107,pick
1.0,1,0.9767768786158468,0.7805630411797293,0.43125430074529364,1,223,1.9652765106834689,223,1,0.2194369588202707,1.0003808510809244,0.21943662832066876,0,211,3,Q3,droid_episode_037602_frame_000148,open
1.0,1,0.9615714924427994,0.7101882556117998,0.40076812585900046,2,227,1.3828567462130694,227,1,0.2898117443882003,1.0138470531590487,0.28948075290793,0,211,3,Q3,droid_episode_037602_frame_000148,open
1.0,1,0.9951899922865796,0.9002305489242378,0.21911117128542723,3,229,2.196174970623424,229,1,0.09976945107576222,0.9715978711047453,0.09564132183411232,0,211,4,Q4 (largest),droid_episode_037602_frame_000148,open
1.0,1,0.9853727348468476,0.8272018981110585,0.3395960507330254,0,211,1.9652765106834689,211,1,0.17279810188894146,0.9991522922526567,0.17279602254680543,1,223,3,Q3,droid_episode_037602_frame_000148,open
1.0,1,0.9449507258678538,0.6681552399759758,0.43601482709849293,2,227,1.3139120444961288,227,1,0.33184476002402424,0.9451425959884643,0.3272791010445326,1,223,3,Q3,droid_episode_037602_frame_000148,open
1.0,1,0.9981075891349456,0.9274187466633744,0.19565285463484317,3,229,2.695638965166697,229,1,0.07258125333662555,1.0347048074090497,0.06374648757865956,1,223,4,Q4 (largest),droid_episode_037602_frame_000148,open
1.0,1,0.9700929309136133,0.7462336963568912,0.3509224449544272,0,211,1.3828567462130694,211,1,0.2537663036431088,1.0128778644880831,0.2534393368656749,2,227,3,Q3,droid_episode_037602_frame_000148,open
