state_id,task_id,recipient,source,off_diagonal,gaussian_template_prediction,gaussian_source_correct,gaussian_projection,gaussian_distance_reduction,native_template_prediction,native_donor_correct,native_projection,native_distance_reduction
task04_state020,4,1,3,True,1,0,0.47447638200697084,-0.028455132085995847,3,1,1.3903887250582487,0.21529991262093578
task04_state020,4,2,0,True,2,0,-0.13436700964837148,-0.5685629851318391,3,0,0.8024483468156083,0.03021495366729859
task04_state020,4,2,1,True,2,0,-0.13328811868964446,-0.25859600397220367,3,0,-1.103568602940995,-0.2389259986344955
task04_state020,4,2,2,False,2,1,0.0,0.0,3,0,0.0,0.0
task04_state020,4,2,3,True,2,0,-0.08709534570805673,-0.5302976172084207,3,1,1.1861427138813934,0.05084338067086922
task04_state020,4,3,0,True,3,0,0.42417352021663296,-0.09650856218329715,3,0,-1.5128472167742484,-0.045608869405005185
task04_state020,4,3,1,True,1,1,0.5261250413264598,0.032629107421686385,3,0,-0.6929889857628033,-0.2829345879015791
task04_state020,4,3,2,True,3,0,0.1158650955252868,-0.4485051016895623,3,0,-2.0225369173958536,-0.09116958287114718
task04_state020,4,3,3,False,3,1,0.0,0.0,3,1,0.0,0.0
task04_state030,4,0,0,False,0,1,0.0,0.0,0,1,0.0,0.0
task04_state030,4,0,1,True,0,0,0.17380448344350458,-0.2919429967909185,0,0,-2.082666336498315,-0.10663988728417331
task04_state030,4,0,2,True,0,0,-0.2760323145575706,-0.531699925823795,0,0,-2.2091463047547832,-0.10178775520033705
task04_state030,4,0,3,True,0,0,0.31348557647660513,-0.17815893056502624,0,0,-3.2675001413160625,-0.058985172061438385
task04_state030,4,1,0,True,1,0,0.4115857661615668,-0.10007999543813945,0,1,2.1215815877916744,0.12261240179083634
task04_state030,4,1,1,False,1,1,0.0,0.0,0,0,0.0,0.0
task04_state030,4,1,2,True,0,0,-0.031595948772336575,-0.2161350658694053,0,0,-1.255110203142406,-0.02420645954846298
task04_state030,4,1,3,True,0,0,0.4815786618094589,-0.02064671984475254,0,0,2.4041688757600803,0.03504381823398728
task04_state030,4,2,0,True,2,0,-0.13456186412583182,-0.6010029104214523,0,1,1.6530549375971948,0.11600020158056311
task04_state030,4,2,1,True,2,0,-0.1078853459711745,-0.21718011857323002,0,0,-1.2448738831172308,-0.027594878246735507
task04_state030,4,2,2,False,2,1,0.0,0.0,0,0,0.0,0.0
